id,position,title,place_id,data_id,data_cid,reviews_link,photos_link,gps_coordinates,place_id_search,provider_id,rating,reviews,price,type,types,type_id,type_ids,address,open_state,hours,operating_hours,phone,website,amenities,description,service_options,thumbnail,extensions,unsupported_extensions,serpapi_thumbnail,user_review
4931,9,HOÀNG KÝ Mì Kung Fu - Mì Kéo Sợi Tươi,ChIJVSz-vy2hQTER884Lpr2WLb8,0x3141a12dbffe2c55:0xbf2d96bda60bcef3,13775832576474992371,https://serpapi.com/search.json?data_id=0x3141a12dbffe2c55%3A0xbf2d96bda60bcef3&engine=google_maps_reviews&hl=en,https://serpapi.com/search.json?data_id=0x3141a12dbffe2c55%3A0xbf2d96bda60bcef3&engine=google_maps_photos&hl=en,"{""latitude"": 16.4595022, ""longitude"": 107.60670069999999}",https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJVSz-vy2hQTER884Lpr2WLb8,/g/11vsxwm9yl,4.5,29,"₫1–100,000",Chinese noodle restaurant,"[""Chinese noodle restaurant""]",chinese_noodle_restaurant,"[""chinese_noodle_restaurant""]","151 Trường Chinh, P, Huế, Thành phố Huế, Vietnam",Open · Closes 10 PM,Open · Closes 10 PM,"{""monday"": ""6\u202fAM\u201310\u202fPM"", ""tuesday"": ""6\u202fAM\u201310\u202fPM"", ""wednesday"": ""6\u202fAM\u201310\u202fPM"", ""thursday"": ""6\u202fAM\u201310\u202fPM"", ""friday"": ""6\u202fAM\u201310\u202fPM"", ""saturday"": ""6\u202fAM\u201310\u202fPM"", ""sunday"": ""6\u202fAM\u201310\u202fPM""}",+84 905 181 811,,null,,"{""dine_in"": true, ""drive_through"": true, ""no_contact_delivery"": true}",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw46K1vzc1SDY_cdxQ7s7pgkLwleWmIg0zImdTDjXqutu91J58RFkHgN8ZqXnPw-nOGFCKujL2m6S5I6xXLb_SoVOTXLRYOY_MTLDtS0cjCFIZ0HKtovQbCM5NeePYl9IAbEmXm=w122-h92-k-no,"[{""service_options"": [""No-contact delivery"", ""Delivery"", ""Drive-through"", ""Takeout"", ""Dine-in""]}, {""popular_for"": [""Lunch"", ""Solo dining""]}, {""offerings"": [""Quick bite""]}, {""dining_options"": [""Lunch"", ""Dinner"", ""Catering"", ""Table service""]}, {""amenities"": [""Restroom""]}, {""atmosphere"": [""Casual""]}, {""crowd"": [""Groups""]}, {""children"": [""Good for kids""]}, {""parking"": [""Free street parking""]}]",null,https://serpapi.com/images/url/zyxw8XicBcHbboIwAADQL6pcHChLfDAg2FFFLdmKLySUpgi94FrE-H_7CP9m57z_OmtH8-k4olsuuNZcsMmwX6qVZcouqJYOHw2gBhhnm7k3geePMPceL-rhpKpp-zyvzGrkA5oF-5GQuy8o2zLpyX2yU-R9BetLOuz5cX29E3WagSqyNM6nHvkyxAEMnwQ1NdbfRUnQpSqq-lCixGKX9nEKr-4-t_pxbuJDcGTsVIkIbpudJHIze74PusgHA1D6H-cHRFo,"""Menu only from 1,5$"""
4932,10,Le Cercle Hue,ChIJrdHB9zmhQTERyrrrvRWd73k,0x3141a139f7c1d1ad:0x79ef9d15bdebbaca,8786414114729343690,https://serpapi.com/search.json?data_id=0x3141a139f7c1d1ad%3A0x79ef9d15bdebbaca&engine=google_maps_reviews&hl=en,https://serpapi.com/search.json?data_id=0x3141a139f7c1d1ad%3A0x79ef9d15bdebbaca&engine=google_maps_photos&hl=en,"{""latitude"": 16.4647808, ""longitude"": 107.5867798}",https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJrdHB9zmhQTERyrrrvRWd73k,/g/11sf8z60f_,4.7,661,,Restaurant,"[""Restaurant""]",restaurant,"[""restaurant""]","11 Lê Lợi, Vĩnh Ninh, Huế, Thành phố Huế 530000, Vietnam",Open · Closes 11 PM,Open · Closes 11 PM,"{""monday"": ""6\u202fAM\u201311\u202fPM"", ""tuesday"": ""6\u202fAM\u201311\u202fPM"", ""wednesday"": ""6\u202fAM\u201311\u202fPM"", ""thursday"": ""6\u202fAM\u201311\u202fPM"", ""friday"": ""6\u202fAM\u201311\u202fPM"", ""saturday"": ""6\u202fAM\u201311\u202fPM"", ""sunday"": ""6\u202fAM\u201311\u202fPM""}",+84 234 3838 055,http://www.lecerclesportif.com/,null,,"{""dine_in"": true, ""takeout"": true}",https://lh3.googleusercontent.com/p/AF1QipMOa5dc-zLBfUl6T5xdfE58HAFzGTmtAbXdPcFU=w154-h92-k-no,"[{""service_options"": [""Outdoor seating"", ""Takeout"", ""Dine-in""]}, {""highlights"": [""Great beer selection"", ""Great cocktails"", ""Great coffee"", ""Great dessert"", ""Great wine list"", ""Rooftop seating""]}, {""popular_for"": [""Lunch"", ""Dinner"", ""Solo dining""]}, {""accessibility"": [""Wheelchair accessible entrance"", ""Wheelchair accessible parking lot"", ""Wheelchair accessible restroom"", ""Wheelchair accessible seating""]}, {""offerings"": [""Alcohol"", ""Beer"", ""Cocktails"", ""Coffee"", ""Hard liquor"", ""Late-night food"", ""Quick bite"", ""Wine""]}, {""dining_options"": [""Breakfast"", ""Brunch"", ""Lunch"", ""Dinner"", ""Catering"", ""Dessert"", ""Seating"", ""Table service""]}, {""amenities"": [""Bar onsite"", ""Restroom"", ""Wi-Fi"", ""Free Wi-Fi""]}, {""atmosphere"": [""Cozy"", ""Quiet"", ""Romantic"", ""Trendy"", ""Upscale""]}, {""crowd"": [""Family-friendly"", ""Groups"", ""Tourists""]}, {""planning"": [""Accepts reservations""]}, {""payments"": [""Credit cards"", ""Debit cards"", ""NFC mobile payments""]}, {""children"": [""High chairs"", ""Kids' menu""]}, {""parking"": [""Free parking lot"", ""Free street parking"", ""Usually plenty of parking""]}]",null,https://serpapi.com/images/url/QXzuWXicuxmXUVJSUGylr5-TYayXnp-fnpNaWpxalJyfV5KaV6KXnJ-rX6Dv6GYYmFng659ompKsW-XjlBaaYxZiWpGS5mpq4eHoVuUeklvimBSREpDsFmpbbmhqopthaaSbrZuXDwCcgiD2,"""Excellent attention to fresh ingredients and presentation."""
4933,11,Hoàng Phú Restaurant Huế,ChIJt2LkFz2hQTERjv-w8TCvAwg,0x3141a13d17e462b7:0x803af30f1b0ff8e,577497801981755278,https://serpapi.com/search.json?data_id=0x3141a13d17e462b7%3A0x803af30f1b0ff8e&engine=google_maps_reviews&hl=en,https://serpapi.com/search.json?data_id=0x3141a13d17e462b7%3A0x803af30f1b0ff8e&engine=google_maps_photos&hl=en,"{""latitude"": 16.4683082, ""longitude"": 107.59577639999999}",https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJt2LkFz2hQTERjv-w8TCvAwg,/g/11f040qbhg,4.1,694,,Restaurant,"[""Restaurant""]",restaurant,"[""restaurant""]","05 Nguyễn Thái Học, Phú Hội, Huế, Thành phố Huế, Vietnam",Open · Closes 10 PM,Open · Closes 10 PM,"{""monday"": ""8\u202fAM\u201310\u202fPM"", ""tuesday"": ""8\u202fAM\u201310\u202fPM"", ""wednesday"": ""8\u202fAM\u201310\u202fPM"", ""thursday"": ""8\u202fAM\u201310\u202fPM"", ""friday"": ""8\u202fAM\u201310\u202fPM"", ""saturday"": ""8\u202fAM\u201310\u202fPM"", ""sunday"": ""8\u202fAM\u201310\u202fPM""}",+84 942 498 855,http://hoangphurestaurant.com/,null,,"{""dine_in"": true, ""takeout"": true}",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwfbVjSq6Uz0-rS1_Vt4DUgYmogZrfYPeF5W_TKTKU3A0H2yRq7MLWUXVSR4LyK8IGn5kq9mBGF-EM37bCOLHTrtKr2en3Xr1JUlNC1VykXXmdcPyPsRSbpAyv9xQdTebmqO8qH=w122-h92-k-no,"[{""service_options"": [""Outdoor seating"", ""Takeout"", ""Dine-in""]}, {""highlights"": [""Great beer selection"", ""Great coffee"", ""Great dessert"", ""Great wine list""]}, {""popular_for"": [""Lunch"", ""Dinner""]}, {""accessibility"": [""Wheelchair accessible seating""]}, {""offerings"": [""Alcohol"", ""Beer"", ""Coffee"", ""Hard liquor"", ""Private dining room"", ""Small plates"", ""Wine""]}, {""dining_options"": [""Breakfast"", ""Lunch"", ""Dinner"", ""Catering"", ""Dessert"", ""Seating"", ""Table service""]}, {""amenities"": [""Restroom""]}, {""atmosphere"": [""Cozy""]}, {""crowd"": [""Groups"", ""Tourists""]}, {""planning"": [""Dinner reservations recommended"", ""Accepts reservations""]}, {""payments"": [""Credit cards"", ""Debit cards"", ""NFC mobile payments""]}, {""children"": [""Good for kids""]}, {""parking"": [""Free parking lot"", ""Free street parking""]}]","[{""accessibility"": [""Wheelchair accessible entrance""]}]",https://serpapi.com/images/url/cVke4HicBcHdVoIwAADgJ5rAkJTO8QI1IcEkxgC78RxwjoRt7CdtvV8P0dv0fX-_vTGTfnacsfdnVAg6ki9NVCe4IdzMOsEcOmnQaaCdKHY_R_S4ttUNySf84wKFvHNl5ltMT0zQD3U95WQX1OcyLVPsR24CbSEXh6zGTYWKeWbT5WvMg0GGbB3vwMvBX7SbY5aUyqQKEu43ytvj8W3jVXZoGnbpcpvrArVTZO_h9_ulJC2Tx6VMVg8PQtCHEAyAi3-UvUQy,"""The food is plentiful and delicious, and very reasonably priced."""
4934,13,Quán Thuý Cháo Bò,ChIJmy4AJ8ahQTERCql01IHIqsU,0x3141a1c627002e9b:0xc5aac881d474a90a,14243417231453366538,https://serpapi.com/search.json?data_id=0x3141a1c627002e9b%3A0xc5aac881d474a90a&engine=google_maps_reviews&hl=en,https://serpapi.com/search.json?data_id=0x3141a1c627002e9b%3A0xc5aac881d474a90a&engine=google_maps_photos&hl=en,"{""latitude"": 16.4731929, ""longitude"": 107.582017}",https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJmy4AJ8ahQTERCql01IHIqsU,/g/11fv52fdc2,4.9,14,"₫1–100,000",Bistro,"[""Bistro""]",bistro,"[""bistro""]","74 Đinh Tiên Hoàng, Phú Hậu, Huế, Thành phố Huế, Vietnam",Closes soon · 6 PM · Opens 1 PM Tue,Closes soon · 6 PM · Opens 1 PM Tue,"{""monday"": ""1\u20136\u202fPM"", ""tuesday"": ""1\u20136\u202fPM"", ""wednesday"": ""1\u20136\u202fPM"", ""thursday"": ""1\u20136\u202fPM"", ""friday"": ""1\u20136\u202fPM"", ""saturday"": ""1\u20136\u202fPM"", ""sunday"": ""1\u20136\u202fPM""}",+84 942 951 830,,null,,"{""dine_in"": true, ""takeout"": true}",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyL3zuq2kaf15LQpHlXtT2EZ1S4Bcmg8828IqiN8byu4IkbJKpgL8San8Q-nKAFM7T_inoM3ehJhMF22ZGDTclRtDO3zKceDSJtqb1ctTgUr-SBkYCSJ7oopph535fGCVLVWzip=w80-h106-k-no,"[{""service_options"": [""Takeout"", ""Dine-in""]}, {""dining_options"": [""Catering"", ""Table service""]}, {""amenities"": [""Restroom""]}, {""atmosphere"": [""Casual""]}, {""crowd"": [""Groups""]}, {""parking"": [""Free street parking""]}]","[{""accessibility"": [""Wheelchair accessible entrance""]}]",https://serpapi.com/images/url/wxYKG3icBcHbDoIgAADQLyIVslhbD6VleakVdn1pyQicBBi4lv_XR_Q3nfP7CueMnXieFGjAteaSdZa9qFaOKTeg-ulxYwG1wHqzxK8l-eSo71rY3B9BmO_MSp5dCRfXgAzn9Mkxhnjd1htcfbrhuqnSzPAck7vCO6Cy2bIYl7da6QIxkYpiCeE1iUsq9y7eoj6jLCapa6uAupIfXoDMm0tE0rHWxogQhY8kOubHU1-b6Rv7QAT-CDRA6T986kO6,"""Delicious beef porridge (fantastic, tender beef by the way)."""
4935,1,Nhà hàng chay Hương Mai,ChIJF-F6PYqhQTERcmS3wuKLSfo,0x3141a18a3d7ae117:0xfa498be2c2b76472,18035099988827530354,https://serpapi.com/search.json?data_id=0x3141a18a3d7ae117%3A0xfa498be2c2b76472&engine=google_maps_reviews&hl=en,https://serpapi.com/search.json?data_id=0x3141a18a3d7ae117%3A0xfa498be2c2b76472&engine=google_maps_photos&hl=en,"{""latitude"": 16.4691619, ""longitude"": 107.5981571}",https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJF-F6PYqhQTERcmS3wuKLSfo,/g/11v61m88kt,4.9,485,"₫1–100,000",Vegetarian restaurant,"[""Vegetarian restaurant"", ""Restaurant""]",vegetarian_restaurant,"[""vegetarian_restaurant"", ""restaurant""]","16 Kiệt 64 Nguyễn Công Trứ, Phú Hội, Huế, Thành phố Huế, Vietnam",Open · Closes 9 PM,Open · Closes 9 PM,"{""monday"": ""12\u202fAM\u20139\u202fPM"", ""tuesday"": ""12\u202fAM\u20139\u202fPM"", ""wednesday"": ""12\u202fAM\u20139\u202fPM"", ""thursday"": ""12\u202fAM\u20139\u202fPM"", ""friday"": ""12\u202fAM\u20139\u202fPM"", ""saturday"": ""12\u202fAM\u20139\u202fPM"", ""sunday"": ""12\u202fAM\u20139\u202fPM""}",+84 879 193 777,,null,,"{""dine_in"": true, ""takeout"": true, ""no_contact_delivery"": true}",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy0g3e93uYjdnUj0sJIUflbIflsuhMq_hJi1a4YvOs3X8mOpm9gGbhTDETguQ_xEhih6Emn6ylDXZwxoRkIAqnEH27Xh-nesDlyBK5c6gPud4RlQyazByYVVAeLpSDNiOfM_ZQ=w122-h92-k-no,"[{""service_options"": [""No-contact delivery"", ""Delivery"", ""Takeout"", ""Dine-in""]}, {""highlights"": [""Great dessert""]}, {""popular_for"": [""Lunch"", ""Dinner"", ""Solo dining""]}, {""accessibility"": [""Wheelchair accessible seating""]}, {""offerings"": [""Alcohol"", ""Beer"", ""Quick bite"", ""Small plates"", ""Vegan options"", ""Vegetarian options""]}, {""dining_options"": [""Breakfast"", ""Brunch"", ""Lunch"", ""Dinner"", ""Catering"", ""Dessert"", ""Table service""]}, {""amenities"": [""Restroom""]}, {""atmosphere"": [""Casual"", ""Cozy""]}, {""crowd"": [""Groups"", ""Tourists""]}, {""planning"": [""Accepts reservations""]}, {""payments"": [""Credit cards"", ""NFC mobile payments""]}, {""children"": [""Good for kids""]}, {""parking"": [""Free parking lot"", ""Free street parking"", ""Usually plenty of parking""]}]",null,https://serpapi.com/images/url/3s_TnHicBcHrEoFAFADgJ1qliMz4UVNDbsltyp-GbHti243TYj2fl_A2vu_3hbZtcGQYHOwOk5JxqpA-CilaKtpOIWuDNUgKJGh4E7PiW20ym7q2yq4Xsb-aOIv2JT9HJUcFy3sOs6p76mXPGO10WMdN7bLJGXZBuGMqyd8hVOCEtXA0D9Lj6y03t8i7i3BqDVIggmLAtT_vFw5bq0tvwxN9-vg6Oxw8umi2waqKy2V-TMavrmURcC1yI0L-ASMPRek,"""The food was delicious, fresh and the portion size generous."""
4936,15,Pho Mai Dao Ha Noi,ChIJbeK8QT2hQTERdiNxypTVtE4,0x3141a13d41bce26d:0x4eb4d594ca712376,5671392665794585462,https://serpapi.com/search.json?data_id=0x3141a13d41bce26d%3A0x4eb4d594ca712376&engine=google_maps_reviews&hl=en,https://serpapi.com/search.json?data_id=0x3141a13d41bce26d%3A0x4eb4d594ca712376&engine=google_maps_photos&hl=en,"{""latitude"": 16.4683346, ""longitude"": 107.5970852}",https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJbeK8QT2hQTERdiNxypTVtE4,/g/11dfq3s35v,4.4,188,"₫1–100,000",Restaurant,"[""Restaurant""]",restaurant,"[""restaurant""]","21 Nguyễn Thái Học, Phú Hội, Huế, Thành phố Huế, Vietnam",Open · Closes 9:30 PM,Open · Closes 9:30 PM,"{""monday"": ""7\u202fAM\u20139:30\u202fPM"", ""tuesday"": ""7\u202fAM\u20139:30\u202fPM"", ""wednesday"": ""7\u202fAM\u20139:30\u202fPM"", ""thursday"": ""7\u202fAM\u20139:30\u202fPM"", ""friday"": ""7\u202fAM\u20139:30\u202fPM"", ""saturday"": ""7\u202fAM\u20139:30\u202fPM"", ""sunday"": ""7\u202fAM\u20139:30\u202fPM""}",+84 968 698 585,,null,,"{""dine_in"": true, ""takeout"": true}",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwOhUqMGG9jP-OkSqv_hDRbj4p_PclnHswsgbYPjSitsgb_dm-I1Yg0wGbc4sV12zXQ-IGQDxErdgVwTLO8NX13ma6OVSxj3Kr6TO8XhzzLvLXZw0CVo55uo8zIsByonwwp0ZH_=w163-h92-k-no,"[{""service_options"": [""Takeout"", ""Dine-in""]}, {""popular_for"": [""Breakfast""]}, {""offerings"": [""Quick bite""]}, {""dining_options"": [""Breakfast"", ""Brunch"", ""Lunch"", ""Dinner"", ""Catering"", ""Table service""]}, {""amenities"": [""Restroom""]}, {""atmosphere"": [""Casual"", ""Cozy""]}, {""crowd"": [""Groups""]}, {""planning"": [""Accepts reservations""]}, {""children"": [""Good for kids"", ""Kids' menu""]}, {""parking"": [""Free parking lot"", ""Free street parking""]}]","[{""accessibility"": [""Wheelchair accessible entrance"", ""Wheelchair accessible parking lot"", ""Wheelchair accessible seating""]}]",https://serpapi.com/images/url/da-I83icDcZLDoIwFADAE1VAkKCJC3-pRLQoSNANkUpaEVrkFavcz0N4G53VfD9cqQYmhlFxe8CkZFXRQdFSKVQh1IDK2mANIAoIjBk2b1WkCT8-thiPyxCRe_R4Znx5yEunyUJaiTVoYPkpLKOb-ie71si3TszUOKcOJNawT_fIx_vla9VeWaLjgHi71LLri0uS6FXam9aNiZfyvg-eQXrW5iKRo1Envd6H-VsKrRvzvM6m2nJtxMdDdEdC_gBOuEXj,"""It was always fresh and tasty and the portion size was on the generous side."""
4937,16,Cháo Bò Dì Hương,ChIJLfuf6y-hQTERKN4qCaIkjlk,0x3141a12feb9ffb2d:0x598e24a2092ade28,6453135594425605672,https://serpapi.com/search.json?data_id=0x3141a12feb9ffb2d%3A0x598e24a2092ade28&engine=google_maps_reviews&hl=en,https://serpapi.com/search.json?data_id=0x3141a12feb9ffb2d%3A0x598e24a2092ade28&engine=google_maps_photos&hl=en,"{""latitude"": 16.4718894, ""longitude"": 107.5848164}",https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJLfuf6y-hQTERKN4qCaIkjlk,/g/11dx9gfz30,4.8,26,"₫1–100,000",Restaurant,"[""Restaurant""]",restaurant,"[""restaurant""]","18 Lê Thánh Tôn, Phú Hậu, Huế, Thành phố Huế, Vietnam",Open now,,null,,,null,,"{""dine_in"": true, ""takeout"": true}",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwCiUMt58RJzC0o0VTH7K9UBELLvWKHfdWYWME_o02MRBXnUBo-6j2NKfwzlhWDQYgoc6jJeV-pXA0tSYfHv-56UB77j9ICb0ANh9PuNK0LJuCgMjl1rqdFkbNpxsTgjOsvlLXz=w92-h92-k-no,"[{""service_options"": [""Takeout"", ""Dine-in""]}, {""dining_options"": [""Breakfast"", ""Dinner"", ""Catering"", ""Table service""]}, {""amenities"": [""Restroom""]}, {""atmosphere"": [""Casual""]}, {""crowd"": [""Groups""]}, {""children"": [""Good for kids""]}]",null,https://serpapi.com/images/url/PUpv-HicDcNJDoIwFADQE1UqRhATF4ADMjkisDJhaq2Vj7aA4XxewtvoS973Q6VsxFxROJ2MCADhZSvKVw61LGs5yuGhkEagXCChmBt846fevkWBnM6O7mBjwJezo3tGZK18v4s9pyriNA5WV8BqcLSSOrIAaUwNvaofOI2Xh5RArjG3vKAmMbE8pZXToakWWbrOjK2dYTOkxr4NPey7rU0CxsevZ7G-Z2HzFmfCdqLjfjIsekNF9P-OavgB8DJDXA,"""Absolutely delicious soup/porridge we ate  every last drop out of our bowls."""
4938,17,Phở Quân,ChIJb4_8JAChQTER8JvV5kqMyAc,0x3141a10024fc8f6f:0x7c88c4ae6d59bf0,560852406935854064,https://serpapi.com/search.json?data_id=0x3141a10024fc8f6f%3A0x7c88c4ae6d59bf0&engine=google_maps_reviews&hl=en,https://serpapi.com/search.json?data_id=0x3141a10024fc8f6f%3A0x7c88c4ae6d59bf0&engine=google_maps_photos&hl=en,"{""latitude"": 16.4681349, ""longitude"": 107.59842409999999}",https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJb4_8JAChQTER8JvV5kqMyAc,/g/11w1c7hdg4,5.0,21,"₫1–100,000",Pho restaurant,"[""Pho restaurant""]",pho_restaurant,"[""pho_restaurant""]","45 Nguyễn Thái Học, Phú Hội, Huế, Thành phố Huế, Vietnam",Open · Closes 10 PM,Open · Closes 10 PM,"{""monday"": ""4:30\u202fAM\u201312\u202fPM, 5\u201310\u202fPM"", ""tuesday"": ""4:30\u202fAM\u201312\u202fPM, 5\u201310\u202fPM"", ""wednesday"": ""4:30\u202fAM\u201312\u202fPM, 5\u201310\u202fPM"", ""thursday"": ""4:30\u202fAM\u201312\u202fPM, 5\u201310\u202fPM"", ""friday"": ""4:30\u202fAM\u201312\u202fPM, 5\u201310\u202fPM"", ""saturday"": ""4:30\u202fAM\u201312\u202fPM, 5\u201310\u202fPM"", ""sunday"": ""4:30\u202fAM\u201312\u202fPM, 5\u201310\u202fPM""}",+84 789 193 582,,null,,"{""dine_in"": true, ""takeout"": true}",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwySU4CPAI1Njxa-ny7vIhk_hTnBoKJCf-SZlhrz0X7AHIBsOUKCV75dg-5UicAQ2--dCw79DM2KgrhcxXBynH9Iqp4BWaZIo3kQanUOUoS0aC7qLcTG1mGx63g5ka2Yj1gkhvQ=w122-h92-k-no,"[{""service_options"": [""Takeout"", ""Dine-in""]}, {""popular_for"": [""Solo dining""]}, {""offerings"": [""Quick bite""]}, {""dining_options"": [""Breakfast"", ""Lunch"", ""Dinner"", ""Catering"", ""Table service""]}, {""amenities"": [""Restroom""]}, {""atmosphere"": [""Casual""]}, {""crowd"": [""Groups""]}, {""children"": [""Good for kids""]}, {""parking"": [""Free street parking""]}]",null,https://serpapi.com/images/url/snIDvXicBcHdboIwGADQJ_oEiqzBxAuoCXbMH4LdnDemqazVYosUBXw_H8K32Tnvl-q6xs08r1bhRFor6-ruqlZY01Wmmwh79WTjQDhwXpL557rsx5JNyTahwfoycDAjflClj2pnUpt_kj8oD7Vqn_4eJ0uaug3LyTeOThIidhZJgQBOpMfxYoVy2Sox7NPRLGN6a6bpDz9QG-qCG7ZhtvQ5wbcvscuCazZ8hDLSHP1eAqnVo5j3AUKgYgQajP0Hc5ZDUQ,"""Fair price for this quality of food!"""
4939,18,Quán Com Chi Nho,ChIJlQUoOdyhQTERznwFgJqLAxk,0x3141a1dc39280595:0x19038b9a80057cce,1802437771567398094,https://serpapi.com/search.json?data_id=0x3141a1dc39280595%3A0x19038b9a80057cce&engine=google_maps_reviews&hl=en,https://serpapi.com/search.json?data_id=0x3141a1dc39280595%3A0x19038b9a80057cce&engine=google_maps_photos&hl=en,"{""latitude"": 16.461672, ""longitude"": 107.588695}",https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJlQUoOdyhQTERznwFgJqLAxk,/g/11fj6t6lsb,4.7,3,,Restaurant,"[""Restaurant""]",restaurant,"[""restaurant""]","64 Ngô Quyền, Vĩnh Ninh, Huế, Thành phố Huế, Vietnam",,,null,,,null,,"{""dine_in"": true, ""takeout"": true}",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw2RetNAZzIb7NdiDz7TpeJpQhAlxU7h_dohExzWDJxfxguP7fTMsZ1GmjB807Zln1I2AhV0uBxVc_sC6IEWnF6V5pKUnjbsQFzakxEgRyM57wOv4mEzyipcoQOkhb6LxXiNTt4=w122-h92-k-no,"[{""service_options"": [""Takeout"", ""Dine-in""]}, {""popular_for"": [""Lunch"", ""Dinner"", ""Solo dining""]}, {""dining_options"": [""Lunch"", ""Dinner"", ""Catering"", ""Table service""]}, {""amenities"": [""Restroom""]}, {""atmosphere"": [""Casual"", ""Cozy""]}, {""crowd"": [""Groups"", ""Tourists""]}, {""planning"": [""Accepts reservations""]}, {""children"": [""Good for kids""]}]",null,https://serpapi.com/images/url/lf3gvnicBcFRkoIgAADQE5HKlmzN7IeVNdZma5k1_jRJBCYCE7gS9-sQ3ab33i9mjNITz-Psa0ClpJx0mjywFIYIM8Cy9ajSAGugvWjp13zfwx0xaVS6pELptZ47lCuyUhmLuD0gdr5KFlt3nK_szdLuD93yjS6DZXuffvuo5CJIYMQKv5vaAp_1LEzio1iExUitD-Je6WzhLo2N6e65GaF--z9sY_esFZbZtmFV-GtPdZqb4U8fQAjYGIIGCPkBTu1GIg,
4940,19,Cơm Tấm Bà Bé,ChIJEbCa8vmhQTERdVfnUW8qDS0,0x3141a1f9f29ab011:0x2d0d2a6f51e75775,3246297564007847797,https://serpapi.com/search.json?data_id=0x3141a1f9f29ab011%3A0x2d0d2a6f51e75775&engine=google_maps_reviews&hl=en,https://serpapi.com/search.json?data_id=0x3141a1f9f29ab011%3A0x2d0d2a6f51e75775&engine=google_maps_photos&hl=en,"{""latitude"": 16.4710148, ""longitude"": 107.5959884}",https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJEbCa8vmhQTERdVfnUW8qDS0,/g/11m764g781,4.6,34,"₫1–100,000",Rice restaurant,"[""Rice restaurant""]",rice_restaurant,"[""rice_restaurant""]","73 Võ Thị Sáu, Phú Hội, Huế, Thành phố Huế 49000, Vietnam",Open · Closes 9 PM,Open · Closes 9 PM,"{""monday"": ""10\u202fAM\u20132\u202fPM, 5\u20139\u202fPM"", ""tuesday"": ""10\u202fAM\u20132\u202fPM, 5\u20139\u202fPM"", ""wednesday"": ""10\u202fAM\u20132\u202fPM, 5\u20139\u202fPM"", ""thursday"": ""10\u202fAM\u20132\u202fPM, 5\u20139\u202fPM"", ""friday"": ""10\u202fAM\u20132\u202fPM, 5\u20139\u202fPM"", ""saturday"": ""10\u202fAM\u20132\u202fPM, 5\u20139\u202fPM"", ""sunday"": ""10\u202fAM\u20132\u202fPM, 5\u20139\u202fPM""}",+84 328 782 252,,null,,"{""dine_in"": true, ""takeout"": true, ""no_contact_delivery"": true}",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxByv43cb2NJ6-dHwcdH3CrQIFlgnHW9V-8zy7Z2d4l8F1trSH9jaaK7Q-gJdmIibMslYJ3XfqPPaZIhIe5Ayex522CwC8ZEKBac2kpQ7om40eLuzi8INbHz6fY-X9GZvdKmrg2SsAC6Eyf=w80-h106-k-no,"[{""service_options"": [""No-contact delivery"", ""Delivery"", ""Takeout"", ""Dine-in""]}, {""dining_options"": [""Lunch"", ""Catering""]}, {""atmosphere"": [""Casual""]}, {""crowd"": [""Groups""]}]",null,https://serpapi.com/images/url/ZjQqNnicBcFRkoIgAADQE5GGpthMH-ZUoNXkOLNb_ikguqGYUKZ37ADdZt_7fmpjer22LFk7C6GUkPyp-UBVZ3hnFlS1lug1oBpoKzzYjcze2-nlOrSE59gDDI-UYScaUrKXosO_wQ9A8-TnkLkS7ZdmyHDwVxSJnwIRs5Y05UnLW-xcq8flUuSkJnwVTvy9gjAaI5Tvkm1B4b1PfdW6Nj8-5waRc4lnr7qBa3DIXyxpBwEzHUbebqo2I7JBvbQ9cAed-geLpUXw,"""The pork had a beautifully crisp crackling and juicy, well-seasoned meat."""
